strategy,strategy_display_name,strategy_index,gan_run_id,generation_run_id,classifier_run_id,ratio,acc,prec,rec,f1,auc,tn,fp,fn,tp,synthetic_class0_count,synthetic_class1_count,total_synthetic_count,balanced_dataset_size,total_real_samples,real_class0_count,real_class1_count,gan_training_time_sec,synthetic_generation_time_sec,classifier_training_time_sec,classifier_eval_time_sec,gan_seed,generation_seed,classifier_seed
dcgan,DCGAN (classe 0),2,5,5,4,0.2692307692307692,0.7435897435897436,0.743421052631579,0.9912280701754386,0.849624060150376,0.531328320802005,3,39,1,113,147,399,546,1092,546,147,399,4.817915916442871,0.003409862518310547,0.6360969543457031,0.12070941925048828,20002029,20007029,25007028
dcgan,DCGAN (classe 0),2,5,5,5,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,147,399,546,1092,546,147,399,4.817915916442871,0.003409862518310547,0.6395432949066162,0.12028861045837402,20002029,20007029,25007029
dcgan,DCGAN (classe 0),2,5,5,6,0.2692307692307692,0.7307692307692307,0.7337662337662337,0.9912280701754386,0.8432835820895522,0.5075187969924811,1,41,1,113,147,399,546,1092,546,147,399,4.817915916442871,0.003409862518310547,0.6401793956756592,0.12413787841796875,20002029,20007029,25007030
dcgan,DCGAN (classe 0),2,5,5,7,0.2692307692307692,0.7243589743589743,0.7290322580645161,0.9912280701754386,0.8401486988847584,0.4956140350877193,0,42,1,113,147,399,546,1092,546,147,399,4.817915916442871,0.003409862518310547,0.6398212909698486,0.12084031105041504,20002029,20007029,25007031
dcgan,DCGAN (classe 0),2,5,5,8,0.2692307692307692,0.7371794871794872,0.738562091503268,0.9912280701754386,0.846441947565543,0.5194235588972431,2,40,1,113,147,399,546,1092,546,147,399,4.817915916442871,0.003409862518310547,0.6455364227294922,0.11739015579223633,20002029,20007029,25007032
dcgan,DCGAN (classe 0),2,5,5,9,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,147,399,546,1092,546,147,399,4.817915916442871,0.003409862518310547,0.6390063762664795,0.11930704116821289,20002029,20007029,25007033
dcgan,DCGAN (classe 0),2,5,5,10,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,147,399,546,1092,546,147,399,4.817915916442871,0.003409862518310547,0.636383056640625,0.11954236030578613,20002029,20007029,25007034
dcgan,DCGAN (classe 0),2,5,6,1,0.26886446886446885,0.7628205128205128,0.7549668874172185,1.0,0.8603773584905661,0.5595238095238095,5,37,0,114,220,599,819,1365,546,147,399,4.817915916442871,0.003733396530151367,0.7967491149902344,0.12059831619262695,20002029,20007030,25008025
dcgan,DCGAN (classe 0),2,5,6,2,0.26886446886446885,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,220,599,819,1365,546,147,399,4.817915916442871,0.003733396530151367,0.8010156154632568,0.12335467338562012,20002029,20007030,25008026
dcgan,DCGAN (classe 0),2,5,6,3,0.26886446886446885,0.782051282051282,0.7985074626865671,0.9385964912280702,0.8629032258064516,0.6478696741854637,15,27,7,107,220,599,819,1365,546,147,399,4.817915916442871,0.003733396530151367,0.8012735843658447,0.1226799488067627,20002029,20007030,25008027
dcgan,DCGAN (classe 0),2,5,6,4,0.26886446886446885,0.7564102564102564,0.7567567567567568,0.9824561403508771,0.8549618320610687,0.5626566416040101,6,36,2,112,220,599,819,1365,546,147,399,4.817915916442871,0.003733396530151367,0.7953684329986572,0.1230916976928711,20002029,20007030,25008028
dcgan,DCGAN (classe 0),2,5,6,5,0.26886446886446885,0.75,0.8504672897196262,0.7982456140350878,0.8235294117647058,0.7086466165413534,26,16,23,91,220,599,819,1365,546,147,399,4.817915916442871,0.003733396530151367,0.7940993309020996,0.12361383438110352,20002029,20007030,25008029
dcgan,DCGAN (classe 0),2,5,6,6,0.26886446886446885,0.7628205128205128,0.7692307692307693,0.9649122807017544,0.8560311284046692,0.5895989974937343,9,33,4,110,220,599,819,1365,546,147,399,4.817915916442871,0.003733396530151367,0.7940881252288818,0.12296390533447266,20002029,20007030,25008030
dcgan,DCGAN (classe 0),2,5,6,7,0.26886446886446885,0.7692307692307693,0.8362068965517241,0.8508771929824561,0.8434782608695652,0.6992481203007519,23,19,17,97,220,599,819,1365,546,147,399,4.817915916442871,0.003733396530151367,0.7925162315368652,0.12446188926696777,20002029,20007030,25008031
dcgan,DCGAN (classe 0),2,5,6,8,0.26886446886446885,0.7564102564102564,0.7602739726027398,0.9736842105263158,0.8538461538461538,0.5701754385964912,7,35,3,111,220,599,819,1365,546,147,399,4.817915916442871,0.003733396530151367,0.7936007976531982,0.12300801277160645,20002029,20007030,25008032
dcgan,DCGAN (classe 0),2,5,6,9,0.26886446886446885,0.7628205128205128,0.7894736842105263,0.9210526315789473,0.8502024291497976,0.6271929824561404,14,28,9,105,220,599,819,1365,546,147,399,4.817915916442871,0.003733396530151367,0.8003940582275391,0.1233525276184082,20002029,20007030,25008033
dcgan,DCGAN (classe 0),2,5,6,10,0.26886446886446885,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,220,599,819,1365,546,147,399,4.817915916442871,0.003733396530151367,0.7968113422393799,0.12274646759033203,20002029,20007030,25008034
dcgan,DCGAN (classe 0),2,6,1,1,0.2692307692307692,0.7692307692307693,0.782608695652174,0.9473684210526315,0.8571428571428571,0.6165413533834586,12,30,6,108,0,0,0,546,546,147,399,4.789831638336182,0.0,0.28497743606567383,0.1102755069732666,20002030,20008025,26003025
dcgan,DCGAN (classe 0),2,6,1,2,0.2692307692307692,0.7371794871794872,0.738562091503268,0.9912280701754386,0.846441947565543,0.5194235588972431,2,40,1,113,0,0,0,546,546,147,399,4.789831638336182,0.0,0.2862420082092285,0.11089158058166504,20002030,20008025,26003026
dcgan,DCGAN (classe 0),2,6,1,3,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,4.789831638336182,0.0,0.3093712329864502,0.11365962028503418,20002030,20008025,26003027
dcgan,DCGAN (classe 0),2,6,1,4,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,0,0,0,546,546,147,399,4.789831638336182,0.0,0.2895069122314453,0.11078047752380371,20002030,20008025,26003028
dcgan,DCGAN (classe 0),2,6,1,5,0.2692307692307692,0.7884615384615384,0.7832167832167832,0.9824561403508771,0.8715953307392996,0.6221804511278195,11,31,2,112,0,0,0,546,546,147,399,4.789831638336182,0.0,0.28915882110595703,0.1112515926361084,20002030,20008025,26003029
dcgan,DCGAN (classe 0),2,6,1,6,0.2692307692307692,0.75,0.7450980392156863,1.0,0.8539325842696629,0.5357142857142857,3,39,0,114,0,0,0,546,546,147,399,4.789831638336182,0.0,0.28611302375793457,0.1108243465423584,20002030,20008025,26003030
dcgan,DCGAN (classe 0),2,6,1,7,0.2692307692307692,0.717948717948718,0.7611940298507462,0.8947368421052632,0.8225806451612904,0.5664160401002507,10,32,12,102,0,0,0,546,546,147,399,4.789831638336182,0.0,0.3075442314147949,0.11429262161254883,20002030,20008025,26003031
dcgan,DCGAN (classe 0),2,6,1,8,0.2692307692307692,0.7435897435897436,0.7402597402597403,1.0,0.8507462686567164,0.5238095238095238,2,40,0,114,0,0,0,546,546,147,399,4.789831638336182,0.0,0.3066985607147217,0.11332368850708008,20002030,20008025,26003032
dcgan,DCGAN (classe 0),2,6,1,9,0.2692307692307692,0.7371794871794872,0.7786259541984732,0.8947368421052632,0.8326530612244898,0.6021303258145364,13,29,12,102,0,0,0,546,546,147,399,4.789831638336182,0.0,0.30573225021362305,0.11377906799316406,20002030,20008025,26003033
dcgan,DCGAN (classe 0),2,6,1,10,0.2692307692307692,0.7307692307692307,0.8157894736842105,0.8157894736842105,0.8157894736842105,0.6578947368421053,21,21,21,93,0,0,0,546,546,147,399,4.789831638336182,0.0,0.3095250129699707,0.1147606372833252,20002030,20008025,26003034
dcgan,DCGAN (classe 0),2,6,2,1,0.2697947214076246,0.6923076923076923,0.8586956521739131,0.6929824561403509,0.7669902912621359,0.6917293233082707,29,13,35,79,37,99,136,682,546,147,399,4.789831638336182,0.00316619873046875,0.3769795894622803,0.11826348304748535,20002030,20008026,26004025
dcgan,DCGAN (classe 0),2,6,2,2,0.2697947214076246,0.7371794871794872,0.7417218543046358,0.9824561403508771,0.8452830188679246,0.5269423558897243,3,39,2,112,37,99,136,682,546,147,399,4.789831638336182,0.00316619873046875,0.3770153522491455,0.11547493934631348,20002030,20008026,26004026
dcgan,DCGAN (classe 0),2,6,2,3,0.2697947214076246,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,37,99,136,682,546,147,399,4.789831638336182,0.00316619873046875,0.3774988651275635,0.11507630348205566,20002030,20008026,26004027
dcgan,DCGAN (classe 0),2,6,2,4,0.2697947214076246,0.6474358974358975,0.8105263157894737,0.6754385964912281,0.7368421052631579,0.6234335839598998,24,18,37,77,37,99,136,682,546,147,399,4.789831638336182,0.00316619873046875,0.37683534622192383,0.11465620994567871,20002030,20008026,26004028
dcgan,DCGAN (classe 0),2,6,2,5,0.2697947214076246,0.7435897435897436,0.743421052631579,0.9912280701754386,0.849624060150376,0.531328320802005,3,39,1,113,37,99,136,682,546,147,399,4.789831638336182,0.00316619873046875,0.3753941059112549,0.11468863487243652,20002030,20008026,26004029
dcgan,DCGAN (classe 0),2,6,2,6,0.2697947214076246,0.782051282051282,0.7898550724637681,0.956140350877193,0.8650793650793651,0.6328320802005012,13,29,5,109,37,99,136,682,546,147,399,4.789831638336182,0.00316619873046875,0.3751695156097412,0.11323118209838867,20002030,20008026,26004030
dcgan,DCGAN (classe 0),2,6,2,7,0.2697947214076246,0.6923076923076923,0.8,0.7719298245614035,0.7857142857142857,0.6240601503759398,20,22,26,88,37,99,136,682,546,147,399,4.789831638336182,0.00316619873046875,0.3743445873260498,0.11406230926513672,20002030,20008026,26004031
dcgan,DCGAN (classe 0),2,6,2,8,0.2697947214076246,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,37,99,136,682,546,147,399,4.789831638336182,0.00316619873046875,0.3753042221069336,0.11511778831481934,20002030,20008026,26004032
dcgan,DCGAN (classe 0),2,6,2,9,0.2697947214076246,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,37,99,136,682,546,147,399,4.789831638336182,0.00316619873046875,0.3761434555053711,0.11509203910827637,20002030,20008026,26004033
dcgan,DCGAN (classe 0),2,6,2,10,0.2697947214076246,0.6794871794871795,0.82,0.7192982456140351,0.7663551401869159,0.6453634085213033,24,18,32,82,37,99,136,682,546,147,399,4.789831638336182,0.00316619873046875,0.3767566680908203,0.1148691177368164,20002030,20008026,26004034
dcgan,DCGAN (classe 0),2,6,3,1,0.2698412698412698,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,74,199,273,819,546,147,399,4.789831638336182,0.0035881996154785156,0.44904541969299316,0.11687231063842773,20002030,20008027,26005025
dcgan,DCGAN (classe 0),2,6,3,2,0.2698412698412698,0.7628205128205128,0.7583892617449665,0.9912280701754386,0.8593155893536122,0.5670426065162907,6,36,1,113,74,199,273,819,546,147,399,4.789831638336182,0.0035881996154785156,0.44428420066833496,0.11554455757141113,20002030,20008027,26005026
dcgan,DCGAN (classe 0),2,6,3,3,0.2698412698412698,0.7628205128205128,0.8031496062992126,0.8947368421052632,0.8464730290456431,0.649749373433584,17,25,12,102,74,199,273,819,546,147,399,4.789831638336182,0.0035881996154785156,0.445098876953125,0.11605501174926758,20002030,20008027,26005027
dcgan,DCGAN (classe 0),2,6,3,4,0.2698412698412698,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,74,199,273,819,546,147,399,4.789831638336182,0.0035881996154785156,0.445589542388916,0.11705422401428223,20002030,20008027,26005028
dcgan,DCGAN (classe 0),2,6,3,5,0.2698412698412698,0.7435897435897436,0.7466666666666667,0.9824561403508771,0.8484848484848485,0.5388471177944862,4,38,2,112,74,199,273,819,546,147,399,4.789831638336182,0.0035881996154785156,0.445934534072876,0.11588311195373535,20002030,20008027,26005029
dcgan,DCGAN (classe 0),2,6,3,6,0.2698412698412698,0.7756410256410257,0.7724137931034483,0.9824561403508771,0.8648648648648649,0.5983709273182958,9,33,2,112,74,199,273,819,546,147,399,4.789831638336182,0.0035881996154785156,0.44798827171325684,0.11917757987976074,20002030,20008027,26005030
dcgan,DCGAN (classe 0),2,6,3,7,0.2698412698412698,0.7756410256410257,0.7762237762237763,0.9736842105263158,0.8638132295719845,0.605889724310777,10,32,3,111,74,199,273,819,546,147,399,4.789831638336182,0.0035881996154785156,0.4460866451263428,0.11730599403381348,20002030,20008027,26005031
dcgan,DCGAN (classe 0),2,6,3,8,0.2698412698412698,0.75,0.7516778523489933,0.9824561403508771,0.8517110266159695,0.5507518796992481,5,37,2,112,74,199,273,819,546,147,399,4.789831638336182,0.0035881996154785156,0.4442732334136963,0.11706066131591797,20002030,20008027,26005032
dcgan,DCGAN (classe 0),2,6,3,9,0.2698412698412698,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,74,199,273,819,546,147,399,4.789831638336182,0.0035881996154785156,0.44678664207458496,0.11724281311035156,20002030,20008027,26005033
dcgan,DCGAN (classe 0),2,6,3,10,0.2698412698412698,0.7435897435897436,0.7466666666666667,0.9824561403508771,0.8484848484848485,0.5388471177944862,4,38,2,112,74,199,273,819,546,147,399,4.789831638336182,0.0035881996154785156,0.44857120513916016,0.11730456352233887,20002030,20008027,26005034
dcgan,DCGAN (classe 0),2,6,4,1,0.2688284518828452,0.7692307692307693,0.7867647058823529,0.9385964912280702,0.856,0.6240601503759399,13,29,7,107,110,300,410,956,546,147,399,4.789831638336182,0.0037462711334228516,0.5262961387634277,0.11918783187866211,20002030,20008028,26006025
dcgan,DCGAN (classe 0),2,6,4,2,0.2688284518828452,0.7243589743589743,0.7290322580645161,0.9912280701754386,0.8401486988847584,0.4956140350877193,0,42,1,113,110,300,410,956,546,147,399,4.789831638336182,0.0037462711334228516,0.525139331817627,0.11883163452148438,20002030,20008028,26006026
dcgan,DCGAN (classe 0),2,6,4,3,0.2688284518828452,0.75,0.7586206896551724,0.9649122807017544,0.8494208494208494,0.5657894736842105,7,35,4,110,110,300,410,956,546,147,399,4.789831638336182,0.0037462711334228516,0.5231328010559082,0.12003850936889648,20002030,20008028,26006027
dcgan,DCGAN (classe 0),2,6,4,4,0.2688284518828452,0.7628205128205128,0.7549668874172185,1.0,0.8603773584905661,0.5595238095238095,5,37,0,114,110,300,410,956,546,147,399,4.789831638336182,0.0037462711334228516,0.5229508876800537,0.1188352108001709,20002030,20008028,26006028
dcgan,DCGAN (classe 0),2,6,4,5,0.2688284518828452,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,110,300,410,956,546,147,399,4.789831638336182,0.0037462711334228516,0.504378080368042,0.11749577522277832,20002030,20008028,26006029
dcgan,DCGAN (classe 0),2,6,4,6,0.2688284518828452,0.8012820512820513,0.8120300751879699,0.9473684210526315,0.8744939271255061,0.676065162907268,17,25,6,108,110,300,410,956,546,147,399,4.789831638336182,0.0037462711334228516,0.5205936431884766,0.11786842346191406,20002030,20008028,26006030
dcgan,DCGAN (classe 0),2,6,4,7,0.2688284518828452,0.75,0.8048780487804879,0.868421052631579,0.8354430379746836,0.6484962406015038,18,24,15,99,110,300,410,956,546,147,399,4.789831638336182,0.0037462711334228516,0.5205512046813965,0.11888599395751953,20002030,20008028,26006031
dcgan,DCGAN (classe 0),2,6,4,8,0.2688284518828452,0.782051282051282,0.803030303030303,0.9298245614035088,0.8617886178861789,0.6553884711779449,16,26,8,106,110,300,410,956,546,147,399,4.789831638336182,0.0037462711334228516,0.5233111381530762,0.11937475204467773,20002030,20008028,26006032
dcgan,DCGAN (classe 0),2,6,4,9,0.2688284518828452,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,110,300,410,956,546,147,399,4.789831638336182,0.0037462711334228516,0.5221166610717773,0.12152385711669922,20002030,20008028,26006033
dcgan,DCGAN (classe 0),2,6,4,10,0.2688284518828452,0.7435897435897436,0.7983870967741935,0.868421052631579,0.8319327731092437,0.6365914786967419,17,25,15,99,110,300,410,956,546,147,399,4.789831638336182,0.0037462711334228516,0.5223464965820312,0.11891698837280273,20002030,20008028,26006034
dcgan,DCGAN (classe 0),2,6,5,1,0.2692307692307692,0.7628205128205128,0.7583892617449665,0.9912280701754386,0.8593155893536122,0.5670426065162907,6,36,1,113,147,399,546,1092,546,147,399,4.789831638336182,0.0034301280975341797,0.637108564376831,0.12207603454589844,20002030,20008029,26007025
dcgan,DCGAN (classe 0),2,6,5,2,0.2692307692307692,0.75,0.7450980392156863,1.0,0.8539325842696629,0.5357142857142857,3,39,0,114,147,399,546,1092,546,147,399,4.789831638336182,0.0034301280975341797,0.6345131397247314,0.12109136581420898,20002030,20008029,26007026
dcgan,DCGAN (classe 0),2,6,5,3,0.2692307692307692,0.7756410256410257,0.7687074829931972,0.9912280701754386,0.8659003831417624,0.5908521303258145,8,34,1,113,147,399,546,1092,546,147,399,4.789831638336182,0.0034301280975341797,0.6362302303314209,0.122589111328125,20002030,20008029,26007027
dcgan,DCGAN (classe 0),2,6,5,4,0.2692307692307692,0.7564102564102564,0.75,1.0,0.8571428571428571,0.5476190476190477,4,38,0,114,147,399,546,1092,546,147,399,4.789831638336182,0.0034301280975341797,0.6441819667816162,0.1229410171508789,20002030,20008029,26007028
dcgan,DCGAN (classe 0),2,6,5,5,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,147,399,546,1092,546,147,399,4.789831638336182,0.0034301280975341797,0.632739782333374,0.11947321891784668,20002030,20008029,26007029
dcgan,DCGAN (classe 0),2,6,5,6,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,147,399,546,1092,546,147,399,4.789831638336182,0.0034301280975341797,0.6357831954956055,0.12330889701843262,20002030,20008029,26007030
dcgan,DCGAN (classe 0),2,6,5,7,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,147,399,546,1092,546,147,399,4.789831638336182,0.0034301280975341797,0.6371805667877197,0.12224245071411133,20002030,20008029,26007031
dcgan,DCGAN (classe 0),2,6,5,8,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,147,399,546,1092,546,147,399,4.789831638336182,0.0034301280975341797,0.6380801200866699,0.12000226974487305,20002030,20008029,26007032
dcgan,DCGAN (classe 0),2,6,5,9,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,147,399,546,1092,546,147,399,4.789831638336182,0.0034301280975341797,0.6369690895080566,0.12216424942016602,20002030,20008029,26007033
dcgan,DCGAN (classe 0),2,6,5,10,0.2692307692307692,0.7756410256410257,0.7762237762237763,0.9736842105263158,0.8638132295719845,0.605889724310777,10,32,3,111,147,399,546,1092,546,147,399,4.789831638336182,0.0034301280975341797,0.6364667415618896,0.11906576156616211,20002030,20008029,26007034
dcgan,DCGAN (classe 0),2,6,6,1,0.26886446886446885,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,220,599,819,1365,546,147,399,4.789831638336182,0.0037178993225097656,0.7969772815704346,0.12389874458312988,20002030,20008030,26008025
